"leagueID","playerID","Season","Liga","Jugador","position","positionOrder","Partidos","Tiros","Tiempo","xGoals","Goles"
"1","323","2015","Premier League","Adnan Januzaj","AMC",12,1,2,68,0.0730454176664352,0
"1","447","2015","Premier League","Kevin De Bruyne","AMC",12,17,37,1457,3.73146425932646,6
"1","447","2015","Premier League","Kevin De Bruyne","AMR",11,17,37,1457,3.73146425932646,6
"1","447","2015","Premier League","Kevin De Bruyne","AML",13,17,37,1457,3.73146425932646,6
"1","453","2015","Premier League","Son Heung-Min","AMR",11,13,30,948,3.81410044431686,3
"1","453","2015","Premier League","Son Heung-Min","AMC",12,13,30,948,3.81410044431686,3
"1","453","2015","Premier League","Son Heung-Min","AML",13,13,30,948,3.81410044431686,3
"1","465","2015","Premier League","Joshua King","FW",15,21,46,1577,5.3503502625972,6
"1","465","2015","Premier League","Joshua King","AMC",12,21,46,1577,5.3503502625972,6
"1","467","2015","Premier League","Lewis Grabban","FW",15,6,7,491,0.759506866335869,1
"1","467","2015","Premier League","Lewis Grabban","AMC",12,6,7,491,0.759506866335869,1
"1","468","2015","Premier League","Callum Wilson","FW",15,6,10,445,1.90735791996121,5
"1","472","2015","Premier League","Eunan O&#039;Kane","AMC",12,1,0,68,0,0
"1","478","2015","Premier League","Sheyi Ojo","AMR",11,2,2,162,0.0431475341320038,0
"1","478","2015","Premier League","Sheyi Ojo","FWL",16,2,2,162,0.0431475341320038,0
"1","480","2015","Premier League","Joe Allen","AML",13,1,0,46,0,0
"1","481","2015","Premier League","Jordon Ibe","AMR",11,8,12,653,0.807266291230918,1
"1","481","2015","Premier League","Jordon Ibe","FWR",14,8,12,653,0.807266291230918,1
"1","481","2015","Premier League","Jordon Ibe","FWL",16,8,12,653,0.807266291230918,1
"1","481","2015","Premier League","Jordon Ibe","AMC",12,8,12,653,0.807266291230918,1
"1","482","2015","Premier League","Roberto Firmino","FWR",14,24,59,1884,6.88044832833111,9
"1","482","2015","Premier League","Roberto Firmino","FW",15,24,59,1884,6.88044832833111,9
"1","482","2015","Premier League","Roberto Firmino","FWL",16,24,59,1884,6.88044832833111,9
"1","482","2015","Premier League","Roberto Firmino","AMC",12,24,59,1884,6.88044832833111,9
"1","483","2015","Premier League","Daniel Sturridge","FW",15,11,42,903,5.07628808915615,7
"1","484","2015","Premier League","Divock Origi","FW",15,7,15,472,1.74627169966698,1
"1","486","2015","Premier League","Adam Lallana","AMC",12,16,32,1372,2.86125374399126,2
"1","486","2015","Premier League","Adam Lallana","FWR",14,16,32,1372,2.86125374399126,2
"1","486","2015","Premier League","Adam Lallana","AMR",11,16,32,1372,2.86125374399126,2
"1","486","2015","Premier League","Adam Lallana","FWL",16,16,32,1372,2.86125374399126,2
"1","488","2015","Premier League","Philippe Coutinho","FWL",16,18,83,1465,4.99001659452915,6
"1","488","2015","Premier League","Philippe Coutinho","AMC",12,18,83,1465,4.99001659452915,6
"1","488","2015","Premier League","Philippe Coutinho","AML",13,18,83,1465,4.99001659452915,6
"1","489","2015","Premier League","James Milner","AMR",11,7,6,630,0.654824778437614,1
"1","489","2015","Premier League","James Milner","AML",13,7,6,630,0.654824778437614,1
"1","489","2015","Premier League","James Milner","FWR",14,7,6,630,0.654824778437614,1
"1","498","2015","Premier League","Alexis Sánchez","AML",13,27,97,2334,11.6177478209138,13
"1","498","2015","Premier League","Alexis Sánchez","AMR",11,27,97,2334,11.6177478209138,13
"1","499","2015","Premier League","Mesut Özil","AMC",12,33,45,2891,7.70700019877404,6
"1","500","2015","Premier League","Alex Iwobi","AML",13,8,15,604,1.54851993173361,2
"1","500","2015","Premier League","Alex Iwobi","AMC",12,8,15,604,1.54851993173361,2
"1","501","2015","Premier League","Danny Welbeck","AMR",11,7,15,501,2.60993015766144,2
"1","501","2015","Premier League","Danny Welbeck","FW",15,7,15,501,2.60993015766144,2
"1","501","2015","Premier League","Danny Welbeck","AML",13,7,15,501,2.60993015766144,2
"1","502","2015","Premier League","Olivier Giroud","FW",15,24,77,2036,10.8866496477276,12
"1","503","2015","Premier League","Theo Walcott","FW",15,15,35,1160,6.27197797596455,3
"1","503","2015","Premier League","Theo Walcott","AML",13,15,35,1160,6.27197797596455,3
"1","504","2015","Premier League","Aaron Ramsey","AMR",11,9,25,784,2.8290129750967,2
"1","504","2015","Premier League","Aaron Ramsey","AMC",12,9,25,784,2.8290129750967,2
"1","506","2015","Premier League","Joel Campbell","AMR",11,11,17,794,2.00409652478993,3
"1","514","2015","Premier League","Jason Puncheon","AMC",12,18,31,1513,1.75316042453051,0
"1","514","2015","Premier League","Jason Puncheon","AMR",11,18,31,1513,1.75316042453051,0
"1","514","2015","Premier League","Jason Puncheon","FWL",16,18,31,1513,1.75316042453051,0
"1","514","2015","Premier League","Jason Puncheon","AML",13,18,31,1513,1.75316042453051,0
"1","516","2015","Premier League","Yohan Cabaye","AMC",12,2,5,180,0.190996013581753,0
"1","518","2015","Premier League","Yannick Bolasie","FW",15,21,52,1849,3.67231848649681,5
"1","518","2015","Premier League","Yannick Bolasie","AML",13,21,52,1849,3.67231848649681,5
"1","518","2015","Premier League","Yannick Bolasie","FWL",16,21,52,1849,3.67231848649681,5
"1","518","2015","Premier League","Yannick Bolasie","AMR",11,21,52,1849,3.67231848649681,5
"1","518","2015","Premier League","Yannick Bolasie","FWR",14,21,52,1849,3.67231848649681,5
"1","519","2015","Premier League","Connor Wickham","FW",15,13,27,1054,3.36845927685499,5
"1","520","2015","Premier League","Bakary Sako","AML",13,9,25,706,2.01663375739008,2
"1","520","2015","Premier League","Bakary Sako","AMC",12,9,25,706,2.01663375739008,2
"1","520","2015","Premier League","Bakary Sako","AMR",11,9,25,706,2.01663375739008,2
"1","520","2015","Premier League","Bakary Sako","FW",15,9,25,706,2.01663375739008,2
"1","521","2015","Premier League","Emmanuel Adebayor","FW",15,7,8,524,1.47185208648443,1
"1","522","2015","Premier League","Wilfried Zaha","AMR",11,17,20,1349,1.27553815022111,1
"1","522","2015","Premier League","Wilfried Zaha","AML",13,17,20,1349,1.27553815022111,1
"1","522","2015","Premier League","Wilfried Zaha","FWR",14,17,20,1349,1.27553815022111,1
"1","522","2015","Premier League","Wilfried Zaha","AMC",12,17,20,1349,1.27553815022111,1
"1","526","2015","Premier League","Lee Chung-yong","AML",13,4,3,260,0.101819176226854,0
"1","526","2015","Premier League","Lee Chung-yong","AMC",12,4,3,260,0.101819176226854,0
"1","531","2015","Premier League","Michail Antonio","AMR",11,9,20,753,1.79612072743475,4
"1","531","2015","Premier League","Michail Antonio","FWR",14,9,20,753,1.79612072743475,4
"1","531","2015","Premier League","Michail Antonio","AML",13,9,20,753,1.79612072743475,4
"1","533","2015","Premier League","Mark Noble","AMC",12,1,1,90,0.0272250585258007,0
"1","535","2015","Premier League","Manuel Lanzini","FWR",14,13,30,1063,2.66074687149376,4
"1","535","2015","Premier League","Manuel Lanzini","AMR",11,13,30,1063,2.66074687149376,4
"1","535","2015","Premier League","Manuel Lanzini","AMC",12,13,30,1063,2.66074687149376,4
"1","536","2015","Premier League","Dimitri Payet","FWL",16,23,52,2022,4.87899300456047,8
"1","536","2015","Premier League","Dimitri Payet","AMC",12,23,52,2022,4.87899300456047,8
"1","536","2015","Premier League","Dimitri Payet","AML",13,23,52,2022,4.87899300456047,8
"1","537","2015","Premier League","Andy Carroll","FW",15,13,36,1045,3.33176211174577,5
"1","538","2015","Premier League","Emmanuel Emenike","FW",15,5,5,352,0.810130462050439,0
"1","538","2015","Premier League","Emmanuel Emenike","FWR",14,5,5,352,0.810130462050439,0
"1","539","2015","Premier League","Enner Valencia","FW",15,9,22,759,2.86867226287723,4
"1","539","2015","Premier League","Enner Valencia","AMR",11,9,22,759,2.86867226287723,4
"1","541","2015","Premier League","Victor Moses","AML",13,10,13,681,0.983383817598223,0
"1","541","2015","Premier League","Victor Moses","AMR",11,10,13,681,0.983383817598223,0
"1","541","2015","Premier League","Victor Moses","FW",15,10,13,681,0.983383817598223,0
"1","541","2015","Premier League","Victor Moses","FWR",14,10,13,681,0.983383817598223,0
"1","545","2015","Premier League","Kieran Gibbs","AML",13,1,3,65,0.198708936572075,0
"1","552","2015","Premier League","Ander Herrera","AMC",12,11,13,875,2.20795780792832,2
"1","553","2015","Premier League","Anthony Martial","FW",15,22,41,1970,4.88889653794467,6
"1","553","2015","Premier League","Anthony Martial","AML",13,22,41,1970,4.88889653794467,6
"1","553","2015","Premier League","Anthony Martial","AMR",11,22,41,1970,4.88889653794467,6
"1","554","2015","Premier League","Juan Mata","AMR",11,23,44,1910,5.08185117319226,5
"1","554","2015","Premier League","Juan Mata","AMC",12,23,44,1910,5.08185117319226,5
"1","555","2015","Premier League","Memphis Depay","AML",13,11,28,855,2.91639592219144,2
"1","555","2015","Premier League","Memphis Depay","FW",15,11,28,855,2.91639592219144,2
"1","556","2015","Premier League","Marcus Rashford","FW",15,10,15,790,2.94570668041706,4
"1","558","2015","Premier League","Jesse Lingard","AML",13,10,19,768,2.1478241533041,4
"1","558","2015","Premier League","Jesse Lingard","FW",15,10,19,768,2.1478241533041,4
"1","558","2015","Premier League","Jesse Lingard","AMR",11,10,19,768,2.1478241533041,4
"1","558","2015","Premier League","Jesse Lingard","AMC",12,10,19,768,2.1478241533041,4
"1","569","2015","Premier League","Almen Abdi","FW",15,6,8,427,0.45484630856663,1
"1","569","2015","Premier League","Almen Abdi","AML",13,6,8,427,0.45484630856663,1
"1","569","2015","Premier League","Almen Abdi","AMR",11,6,8,427,0.45484630856663,1
"1","572","2015","Premier League","Etienne Capoue","AMC",12,1,0,90,0,0
"1","573","2015","Premier League","Odion Ighalo","AMC",12,35,102,3056,15.6083636544645,14
"1","573","2015","Premier League","Odion Ighalo","FWL",16,35,102,3056,15.6083636544645,14
"1","573","2015","Premier League","Odion Ighalo","FW",15,35,102,3056,15.6083636544645,14
"1","574","2015","Premier League","Troy Deeney","FW",15,34,86,3055,11.1273205336183,13
"1","574","2015","Premier League","Troy Deeney","FWR",14,34,86,3055,11.1273205336183,13
"1","574","2015","Premier League","Troy Deeney","AMC",12,34,86,3055,11.1273205336183,13
"1","575","2015","Premier League","Nordin Amrabat","FWL",16,2,1,155,0.0236269440501928,0
"1","575","2015","Premier League","Nordin Amrabat","FW",15,2,1,155,0.0236269440501928,0
"1","577","2015","Premier League","Ikechi Anya","AMR",11,3,2,226,0.100424509495497,0
"1","582","2015","Premier League","Jurado","AML",13,8,3,596,0.187781838700175,0
"1","582","2015","Premier League","Jurado","FW",15,8,3,596,0.187781838700175,0
"1","582","2015","Premier League","Jurado","AMC",12,8,3,596,0.187781838700175,0
"1","591","2015","Premier League","Gerard Deulofeu","AMR",11,15,8,1198,1.33800626918673,2
"1","591","2015","Premier League","Gerard Deulofeu","FWR",14,15,8,1198,1.33800626918673,2
"1","592","2015","Premier League","Ross Barkley","AMC",12,26,71,2191,6.61116635426879,6
"1","593","2015","Premier League","Aaron Lennon","AMR",11,16,14,1305,1.84187298640609,5
"1","593","2015","Premier League","Aaron Lennon","AML",13,16,14,1305,1.84187298640609,5
"1","593","2015","Premier League","Aaron Lennon","FWR",14,16,14,1305,1.84187298640609,5
"1","593","2015","Premier League","Aaron Lennon","AMC",12,16,14,1305,1.84187298640609,5
"1","594","2015","Premier League","Romelu Lukaku","FW",15,34,113,2985,19.2145401537418,16
"1","595","2015","Premier League","Kevin Mirallas","FWL",16,9,26,686,2.34836184978485,2
"1","595","2015","Premier League","Kevin Mirallas","AML",13,9,26,686,2.34836184978485,2
"1","595","2015","Premier League","Kevin Mirallas","AMR",11,9,26,686,2.34836184978485,2
"1","596","2015","Premier League","Tom Cleverley","AMR",11,8,9,642,0.513731338083744,1
"1","596","2015","Premier League","Tom Cleverley","AML",13,8,9,642,0.513731338083744,1
"1","599","2015","Premier League","Oumar Niasse","FW",15,2,2,125,0.13481168821454,0
"1","601","2015","Premier League","Arouna Koné","AML",13,15,26,1190,3.33108193427324,3
"1","601","2015","Premier League","Arouna Koné","AMR",11,15,26,1190,3.33108193427324,3
"1","601","2015","Premier League","Arouna Koné","FW",15,15,26,1190,3.33108193427324,3
"1","601","2015","Premier League","Arouna Koné","FWL",16,15,26,1190,3.33108193427324,3
"1","605","2015","Premier League","Jordan Henderson","AMR",11,1,0,67,0,0
"1","606","2015","Premier League","Christian Benteke","FW",15,12,40,992,5.59574550017715,2
"1","616","2015","Premier League","Jesús Navas","AMR",11,13,13,1060,1.6938398424536,0
"1","617","2015","Premier League","David Silva","AMC",12,14,15,1131,1.41662918403745,0
"1","617","2015","Premier League","David Silva","AMR",11,14,15,1131,1.41662918403745,0
"1","617","2015","Premier League","David Silva","AML",13,14,15,1131,1.41662918403745,0
"1","618","2015","Premier League","Raheem Sterling","AML",13,20,43,1490,5.38385673332959,5
"1","618","2015","Premier League","Raheem Sterling","AMC",12,20,43,1490,5.38385673332959,5
"1","618","2015","Premier League","Raheem Sterling","FW",15,20,43,1490,5.38385673332959,5
"1","619","2015","Premier League","Sergio Agüero","FW",15,28,110,2285,18.0666174441576,23
"1","620","2015","Premier League","Kelechi Iheanacho","AMC",12,7,18,487,3.13287951238453,5
"1","620","2015","Premier League","Kelechi Iheanacho","FW",15,7,18,487,3.13287951238453,5
"1","622","2015","Premier League","Wilfried Bony","FW",15,12,35,889,5.24253002926707,4
"1","629","2015","Premier League","Wayne Rooney","FW",15,20,56,1773,6.15421549044549,7
"1","629","2015","Premier League","Wayne Rooney","AMC",12,20,56,1773,6.15421549044549,7
"1","630","2015","Premier League","Marouane Fellaini","FW",15,3,9,270,1.82199000567198,0
"1","630","2015","Premier League","Marouane Fellaini","AMC",12,3,9,270,1.82199000567198,0
"1","632","2015","Premier League","Jordon Mutch","FW",15,3,4,228,0.344591617584229,0
"1","632","2015","Premier League","Jordon Mutch","AMC",12,3,4,228,0.344591617584229,0
"1","633","2015","Premier League","James McArthur","AMC",12,2,0,144,0,0
"1","634","2015","Premier League","Fraizer Campbell","FW",15,4,2,256,0.325934939086437,0
"1","642","2015","Premier League","Mousa Dembélé","AMR",11,5,6,368,0.670222789049149,2
"1","642","2015","Premier League","Mousa Dembélé","AMC",12,5,6,368,0.670222789049149,2
"1","644","2015","Premier League","Erik Lamela","AMC",12,28,56,2297,5.94880731776357,5
"1","644","2015","Premier League","Erik Lamela","AMR",11,28,56,2297,5.94880731776357,5
"1","644","2015","Premier League","Erik Lamela","AML",13,28,56,2297,5.94880731776357,5
"1","645","2015","Premier League","Dele Alli","AMC",12,21,60,1745,6.96916590444743,8
"1","645","2015","Premier League","Dele Alli","AML",13,21,60,1745,6.96916590444743,8
"1","646","2015","Premier League","Christian Eriksen","AML",13,30,86,2611,4.66844496503472,6
"1","646","2015","Premier League","Christian Eriksen","AMC",12,30,86,2611,4.66844496503472,6
"1","646","2015","Premier League","Christian Eriksen","AMR",11,30,86,2611,4.66844496503472,6
"1","647","2015","Premier League","Harry Kane","FW",15,36,155,3226,22.0499455071986,25
"1","648","2015","Premier League","Nacer Chadli","AML",13,8,16,539,1.18565912172198,0
"1","648","2015","Premier League","Nacer Chadli","AMR",11,8,16,539,1.18565912172198,0
"1","649","2015","Premier League","Ryan Mason","AMC",12,1,4,89,0.882472038269043,0
"1","656","2015","Premier League","Diafra Sakho","FW",15,15,36,1237,5.1871990505606,4
"1","656","2015","Premier League","Diafra Sakho","AMR",11,15,36,1237,5.1871990505606,4
"1","656","2015","Premier League","Diafra Sakho","FWR",14,15,36,1237,5.1871990505606,4
"1","668","2015","Premier League","Idrissa Gueye","AMC",12,2,1,180,0.0573358163237572,0
"1","670","2015","Premier League","Carles Gil","AMR",11,16,12,1220,0.525830905884504,2
"1","670","2015","Premier League","Carles Gil","FWR",14,16,12,1220,0.525830905884504,2
"1","670","2015","Premier League","Carles Gil","AMC",12,16,12,1220,0.525830905884504,2
"1","670","2015","Premier League","Carles Gil","FWL",16,16,12,1220,0.525830905884504,2
"1","671","2015","Premier League","Rudy Gestede","FW",15,14,40,1215,4.06509885191918,2
"1","672","2015","Premier League","Jordan Ayew","AML",13,25,52,2102,4.44702647998929,6
"1","672","2015","Premier League","Jordan Ayew","AMR",11,25,52,2102,4.44702647998929,6
"1","672","2015","Premier League","Jordan Ayew","FW",15,25,52,2102,4.44702647998929,6
"1","672","2015","Premier League","Jordan Ayew","FWL",16,25,52,2102,4.44702647998929,6
"1","674","2015","Premier League","Leandro Bacuna","FWR",14,4,7,339,0.936752351000905,1
"1","674","2015","Premier League","Leandro Bacuna","AMR",11,4,7,339,0.936752351000905,1
"1","675","2015","Premier League","Jack Grealish","AMC",12,8,11,618,0.399528283625841,1
"1","675","2015","Premier League","Jack Grealish","FWL",16,8,11,618,0.399528283625841,1
"1","677","2015","Premier League","Jordan Veretout","AMC",12,6,4,475,0.0966030061244964,0
"1","679","2015","Premier League","Scott Sinclair","FWL",16,16,16,1288,2.78931231051683,2
"1","679","2015","Premier League","Scott Sinclair","AML",13,16,16,1288,2.78931231051683,2
"1","679","2015","Premier League","Scott Sinclair","AMC",12,16,16,1288,2.78931231051683,2
"1","679","2015","Premier League","Scott Sinclair","FWR",14,16,16,1288,2.78931231051683,2
"1","679","2015","Premier League","Scott Sinclair","FW",15,16,16,1288,2.78931231051683,2
"1","679","2015","Premier League","Scott Sinclair","AMR",11,16,16,1288,2.78931231051683,2
"1","686","2015","Premier League","Cesc Fàbregas","AMC",12,8,10,664,0.524643003940583,1
"1","687","2015","Premier League","Pedro","AMR",11,24,52,1840,5.94152230769396,7
"1","687","2015","Premier League","Pedro","AML",13,24,52,1840,5.94152230769396,7
"1","688","2015","Premier League","Ruben Loftus-Cheek","AMC",12,4,8,305,0.588002733886243,1
"1","689","2015","Premier League","Kenedy","AML",13,2,1,99,0.0349020287394524,0
"1","690","2015","Premier League","Loïc Remy","FW",15,3,6,151,0.384384512901306,0
"1","691","2015","Premier League","Alexandre Pato","FW",15,1,2,66,0.905585169792175,0
"1","692","2015","Premier League","Oscar","AMC",12,19,44,1532,4.78983889706433,2
"1","692","2015","Premier League","Oscar","AML",13,19,44,1532,4.78983889706433,2
"1","692","2015","Premier League","Oscar","AMR",11,19,44,1532,4.78983889706433,2
"1","695","2015","Premier League","Bertrand Traoré","AMR",11,4,12,262,0.994721829891204,1
"1","695","2015","Premier League","Bertrand Traoré","FW",15,4,12,262,0.994721829891204,1
"1","696","2015","Premier League","Falcao","FW",15,1,1,90,0.111500725150108,0
"1","700","2015","Premier League","Willian","AMC",12,30,57,2529,4.33017428964376,4
"1","700","2015","Premier League","Willian","AMR",11,30,57,2529,4.33017428964376,4
"1","700","2015","Premier League","Willian","AML",13,30,57,2529,4.33017428964376,4
"1","701","2015","Premier League","Eden Hazard","AML",13,23,31,1882,2.21766250580549,3
"1","701","2015","Premier League","Eden Hazard","AMC",12,23,31,1882,2.21766250580549,3
"1","701","2015","Premier League","Eden Hazard","FW",15,23,31,1882,2.21766250580549,3
"1","701","2015","Premier League","Eden Hazard","AMR",11,23,31,1882,2.21766250580549,3
"1","711","2015","Premier League","Leroy Fer","AMC",12,1,0,90,0,0
"1","713","2015","Premier League","André Ayew","AMR",11,29,53,2533,6.04250443167985,10
"1","713","2015","Premier League","André Ayew","AMC",12,29,53,2533,6.04250443167985,10
"1","713","2015","Premier League","André Ayew","AML",13,29,53,2533,6.04250443167985,10
"1","713","2015","Premier League","André Ayew","FWR",14,29,53,2533,6.04250443167985,10
"1","713","2015","Premier League","André Ayew","FW",15,29,53,2533,6.04250443167985,10
"1","714","2015","Premier League","Gylfi Sigurdsson","AMC",12,29,75,2531,6.79791012965143,11
"1","714","2015","Premier League","Gylfi Sigurdsson","FW",15,29,75,2531,6.79791012965143,11
"1","714","2015","Premier League","Gylfi Sigurdsson","FWL",16,29,75,2531,6.79791012965143,11
"1","714","2015","Premier League","Gylfi Sigurdsson","AML",13,29,75,2531,6.79791012965143,11
"1","715","2015","Premier League","Jefferson Montero","AML",13,12,13,966,1.3858081959188,0
"1","715","2015","Premier League","Jefferson Montero","FWL",16,12,13,966,1.3858081959188,0
"1","716","2015","Premier League","Alberto Paloschi","FW",15,7,10,571,1.73864845559001,1
"1","717","2015","Premier League","Bafétimbi Gomis","FW",15,16,41,1355,2.74182865023613,2
"1","719","2015","Premier League","Wayne Routledge","AML",13,20,15,1499,2.34782272949815,2
"1","719","2015","Premier League","Wayne Routledge","AMR",11,20,15,1499,2.34782272949815,2
"1","719","2015","Premier League","Wayne Routledge","FWL",16,20,15,1499,2.34782272949815,2
"1","719","2015","Premier League","Wayne Routledge","FWR",14,20,15,1499,2.34782272949815,2
"1","719","2015","Premier League","Wayne Routledge","FW",15,20,15,1499,2.34782272949815,2
"1","720","2015","Premier League","Modou Barrow","AMR",11,6,5,473,0.161040445789695,1
"1","720","2015","Premier League","Modou Barrow","FWL",16,6,5,473,0.161040445789695,1
"1","720","2015","Premier League","Modou Barrow","FWR",14,6,5,473,0.161040445789695,1
"1","731","2015","Premier League","Dame N&#039;Doye","FW",15,2,1,151,0.0990768373012543,0
"1","735","2015","Premier League","Jermain Defoe","FWL",16,25,75,2155,9.99254431761801,12
"1","735","2015","Premier League","Jermain Defoe","FW",15,25,75,2155,9.99254431761801,12
"1","737","2015","Premier League","Fabio Borini","AML",13,11,17,907,2.12759990803897,1
"1","737","2015","Premier League","Fabio Borini","FW",15,11,17,907,2.12759990803897,1
"1","737","2015","Premier League","Fabio Borini","FWR",14,11,17,907,2.12759990803897,1
"1","737","2015","Premier League","Fabio Borini","FWL",16,11,17,907,2.12759990803897,1
"1","739","2015","Premier League","Ola Toivonen","AMC",12,5,3,342,0.0677092522382736,0
"1","740","2015","Premier League","Sebastian Larsson","AMR",11,1,0,62,0,0
"1","743","2015","Premier League","Dwight Gayle","FW",15,8,18,606,2.85616579651832,2
"1","743","2015","Premier League","Dwight Gayle","AML",13,8,18,606,2.85616579651832,2
"1","750","2015","Premier League","Riyad Mahrez","AMC",12,3,6,246,0.404627416282892,0
"1","750","2015","Premier League","Riyad Mahrez","AMR",11,3,6,246,0.404627416282892,0
"1","754","2015","Premier League","Shinji Okazaki","FW",15,26,38,1754,5.67222194746137,3
"1","755","2015","Premier League","Jamie Vardy","FW",15,34,110,2979,21.3613578677178,23
"1","756","2015","Premier League","Leonardo Ulloa","FW",15,7,19,541,3.29846020787954,3
"1","762","2015","Premier League","Demarai Gray","AML",13,1,3,47,0.0691612511873245,0
"1","769","2015","Premier League","Jonjo Shelvey","AMC",12,1,3,90,0.798339188098907,1
"1","770","2015","Premier League","Ayoze Pérez","AML",13,21,42,1715,2.77395070716739,5
"1","770","2015","Premier League","Ayoze Pérez","FW",15,21,42,1715,2.77395070716739,5
"1","770","2015","Premier League","Ayoze Pérez","AMC",12,21,42,1715,2.77395070716739,5
"1","770","2015","Premier League","Ayoze Pérez","AMR",11,21,42,1715,2.77395070716739,5
"1","771","2015","Premier League","Georginio Wijnaldum","AMC",12,20,23,1696,3.50406018644571,4
"1","771","2015","Premier League","Georginio Wijnaldum","AML",13,20,23,1696,3.50406018644571,4
"1","772","2015","Premier League","Moussa Sissoko","AMR",11,23,28,2016,2.6365681020543,1
"1","772","2015","Premier League","Moussa Sissoko","AMC",12,23,28,2016,2.6365681020543,1
"1","772","2015","Premier League","Moussa Sissoko","AML",13,23,28,2016,2.6365681020543,1
"1","773","2015","Premier League","Aleksandar Mitrovic","FW",15,22,62,1805,6.81771875545382,6
"1","774","2015","Premier League","Siem de Jong","AMC",12,3,2,194,0.581260852515697,0
"1","775","2015","Premier League","Andros Townsend","AML",13,12,24,1058,1.2692780867219,4
"1","775","2015","Premier League","Andros Townsend","AMR",11,12,24,1058,1.2692780867219,4
"1","777","2015","Premier League","Emmanuel Rivière","FW",15,1,1,48,0.0738876983523369,0
"1","781","2015","Premier League","Jeremain Lens","FWR",14,8,11,660,0.604750790633262,2
"1","781","2015","Premier League","Jeremain Lens","AMR",11,8,11,660,0.604750790633262,2
"1","781","2015","Premier League","Jeremain Lens","AML",13,8,11,660,0.604750790633262,2
"1","781","2015","Premier League","Jeremain Lens","AMC",12,8,11,660,0.604750790633262,2
"1","784","2015","Premier League","Andy King","AMC",12,1,0,47,0,0
"1","789","2015","Premier League","Robbie Brady","AML",13,5,11,440,0.629923712462187,1
"1","790","2015","Premier League","Nathan Redmond","AMR",11,7,15,576,1.09310723468661,2
"1","790","2015","Premier League","Nathan Redmond","AMC",12,7,15,576,1.09310723468661,2
"1","792","2015","Premier League","Jonny Howson","AMR",11,4,9,344,0.464044556021691,0
"1","792","2015","Premier League","Jonny Howson","AMC",12,4,9,344,0.464044556021691,0
"1","793","2015","Premier League","Wes Hoolahan","AMC",12,18,19,1398,2.41083001811057,3
"1","793","2015","Premier League","Wes Hoolahan","AML",13,18,19,1398,2.41083001811057,3
"1","794","2015","Premier League","Cameron Jerome","FW",15,18,40,1496,7.82779441215098,3
"1","795","2015","Premier League","Dieumerci Mbokani","FW",15,15,29,1310,5.40267897024751,6
"1","800","2015","Premier League","Matthew Jarvis","AML",13,1,1,90,0.0285212211310863,0
"1","802","2015","Premier League","Diego Costa","FW",15,25,65,2165,11.8113184887916,12
"1","809","2015","Premier League","Darren Fletcher","AMC",12,3,6,270,1.32190128136426,0
"1","810","2015","Premier League","Stéphane Sessegnon","AMC",12,6,9,471,0.451714798808098,1
"1","810","2015","Premier League","Stéphane Sessegnon","AMR",11,6,9,471,0.451714798808098,1
"1","810","2015","Premier League","Stéphane Sessegnon","FWR",14,6,9,471,0.451714798808098,1
"1","811","2015","Premier League","Saido Berahino","FWL",16,15,19,1250,5.28744566813111,4
"1","811","2015","Premier League","Saido Berahino","FW",15,15,19,1250,5.28744566813111,4
"1","811","2015","Premier League","Saido Berahino","AMC",12,15,19,1250,5.28744566813111,4
"1","811","2015","Premier League","Saido Berahino","AML",13,15,19,1250,5.28744566813111,4
"1","812","2015","Premier League","Craig Gardner","AMR",11,8,12,565,2.09048189036548,0
"1","812","2015","Premier League","Craig Gardner","AMC",12,8,12,565,2.09048189036548,0
"1","812","2015","Premier League","Craig Gardner","AML",13,8,12,565,2.09048189036548,0
"1","813","2015","Premier League","Salomón Rondón","FW",15,30,67,2453,9.20374028105289,9
"1","814","2015","Premier League","James McClean","FWR",14,11,13,932,0.545552026480436,0
"1","814","2015","Premier League","James McClean","AML",13,11,13,932,0.545552026480436,0
"1","816","2015","Premier League","Rickie Lambert","FW",15,3,2,237,0.167506128549576,0
"1","818","2015","Premier League","Victor Anichebe","FW",15,3,8,255,1.02198411524296,0
"1","822","2015","Premier League","Patrick Bamford","FW",15,2,3,143,0.137684058398008,0
"1","823","2015","Premier League","Vadis Odjidja-Ofoe","AMC",12,1,1,74,0.0334240421652794,0
"1","824","2015","Premier League","Steven Naismith","AML",13,13,18,1003,2.15771951898932,1
"1","824","2015","Premier League","Steven Naismith","AMC",12,13,18,1003,2.15771951898932,1
"1","826","2015","Premier League","Benik Afobe","FW",15,12,12,883,2.87617498636246,4
"1","826","2015","Premier League","Benik Afobe","AMC",12,12,12,883,2.87617498636246,4
"1","829","2015","Premier League","Marvin Emnes","FWR",14,1,0,57,0,0
"1","838","2015","Premier League","Sadio Mané","FW",15,26,66,2118,9.80746060982347,7
"1","838","2015","Premier League","Sadio Mané","AMR",11,26,66,2118,9.80746060982347,7
"1","838","2015","Premier League","Sadio Mané","AMC",12,26,66,2118,9.80746060982347,7
"1","839","2015","Premier League","Shane Long","AMR",11,22,54,1908,10.0623956918716,9
"1","839","2015","Premier League","Shane Long","FW",15,22,54,1908,10.0623956918716,9
"1","839","2015","Premier League","Shane Long","AMC",12,22,54,1908,10.0623956918716,9
"1","840","2015","Premier League","Dusan Tadic","AML",13,21,38,1687,5.04076493158937,5
"1","840","2015","Premier League","Dusan Tadic","AMR",11,21,38,1687,5.04076493158937,5
